"統一編號","商業名稱","商業地址","登記狀態"
"36825040","冠名寵物館","臺南市官田區湖山里烏山頭56之5號1樓","歇業／撤銷"
"36825490","小寶寵物","臺南市麻豆區大埕里忠孝路12之7號","歇業／撤銷"
"36828692","新寵兒寵物生活館","臺南市新營區興安里延平路77號1樓","廢止"
"36829783","寵物的家生活館","臺南市仁德區仁義里中山路196號","核准設立"
"36835504","泡泡寵物生活館","臺南市安南區安慶里安和路2段79號1樓","核准設立"
"36841885","珍愛專業寵物美容館","臺南市永康區正強里正強街259號","歇業／撤銷"
"36908111","拉拉寵物小鋪","高雄市小港區宏平路５６號１樓","核准設立"
"36909982","沐町寵物美容生活館","高雄市三民區覺民路２５號１樓","核准設立"
"36911967","優荳寵物館","高雄市楠梓區翠屏路７０號","歇業／撤銷"
"36915979","大吉寵物生活館","高雄市鳥松區大智路２０１巷１號","歇業／撤銷"
"36938157","毳老大寵物生活館","高雄市鳳山區南華路１５１之３號１樓","核准設立"
"36953044","愛寶貝寵物精品","高雄市三民區順昌街１１３號","歇業／撤銷"
"37559288","吉品寵物店","臺南市永康區二王里中山南路346號","歇業／撤銷"
"37567484","優有寵物美容生活館","臺南市安平區文平里建平四街18巷18弄12號1樓","核准設立"
"37573248","旺喵村寵物館","臺南市永康區五王里中華路370號","歇業／撤銷"
"37578546","銀屋寵物店","臺南市中西區西賢里湖美街215巷13號1樓","歇業／撤銷"
"37580796","樂沛思寵物生活館","臺南市東區德光里崇善路46號1樓","核准設立"
"37702340","哈妮寵物生活館","嘉義市西區磚磘里玉山路１１０號一樓","歇業／撤銷"
"37719790","鑫十八犬舍","嘉義縣義竹鄉東過村151號","歇業／撤銷"
"37719905","一二三犬舍","嘉義縣竹崎鄉紫雲村鹿寮堀66號","歇業／撤銷"
"37728622","少華犬舍","臺東縣卑南鄉明峰村龍過脈十六號","核准設立"
"37729116","優幼犬坊","臺東縣太麻里鄉泰和村太麻里街一二三號","核准設立"
"37788959","官老爺犬舍","桃園市蘆竹區中福里興福街48號","核准設立"
"37792406","中豐寵物商行","桃園市平鎮區南勢里中豐路南勢二段117-3號","核准設立"
"37794431","滿福寵物館","桃園市龍潭區百年里中豐路315號","停業"
"37795403","法鬥人家專業犬舍","桃園市桃園區新埔里同安街338巷11弄10號","歇業／撤銷"
"37806289","全家寵物工作室","桃園市楊梅區員本里8鄰員笨44之8號","歇業／撤銷"
"37812368","白色摩法師寵物坊","桃園市楊梅區仁美里中興路237巷5號","核准設立"
"37813747","明昇專業犬舍","桃園市桃園區玉山里復興路408號","核准設立"
"37815442","臻品狗狗屋","桃園市中壢區仁義里普義路192巷12號","核准設立"
"37818449","沅瑜寵物百貨館","桃園市龜山區公西里文化二路11之11號","核准設立"
"37819600","俏匠寵物時尚生活舘","桃園市桃園區北門里新生路7號1樓","核准設立"
"37829537","朵菈寵物生活館","新北市新莊區思源路166巷41號","核准設立"
"37861846","犬皇后寵物沙龍","新北市三重區自強路2段55號(1樓)","歇業／撤銷"
"37867898","上流愛犬屋","新北市新莊區中山路3段541號","廢止"
"37878136","明星愛犬訓練社","新北市新店區安康路2段145號","核准設立"
"37878749","金像獎寵物坊","新北市板橋區縣民大道3段260號(1樓)","歇業／撤銷"
"37880718","頑皮寶貝寵物生活館","新北市中和區景新街230號","歇業／撤銷"
"37884411","幸運草寵物店","新北市蘆洲區復興路60巷1弄10號(1樓)","歇業／撤銷"
"37886142","國惠企業社","新北市中和區景安路19號(1樓)","核准設立"
"37890434","優逗寵物坊","新北市淡水區學府路115號(1樓)","核准設立"
"37890928","宏亞寵物沙龍","新北市新店區中央路5號1樓","核准設立"
"37891975","阿亮寵物店","新北市蘆洲區民義街76號","核准設立"
"37892263","迷你優里寵物商行","新北市三重區成功路50巷17號","核准設立"
"37893447","利奇寵物坊","新北市新店區二十張路96號(1樓)","歇業／撤銷"
"37895424","貝帝寵物精品館","新北市深坑區北深路2段55巷12弄3號","核准設立"
"37898219","佳凌寵物用品","新北市蘆洲區長安街194巷7號(1樓)","核准設立"
"37899934","悠仙商行","新北市汐止區建成路57巷11號","歇業／撤銷"
"37900453","愛帕皮寵物沙龍店","新北市中和區景平路469號","核准設立"
"37902516","林水梨商行","新北市淡水區淡金路38巷33之20號(1樓)","核准設立"
"37912471","法鬥屋寵物用品生活館","新北市板橋區國光路160號(1樓)","歇業／撤銷"
"37920465","奇士美寵物生活館","花蓮縣吉安鄉勝安村中華路568號1樓","核准設立"
"37922323","金冠犬舍","桃園市八德區大安里7鄰水井5之1號","核准設立"
"38580008","岱哥寵物精品","臺北市士林區天母西路3號2樓之1","核准設立"
"38600980","狗的家貓咪仔寵物坊","臺北市大安區基隆路2段126號","歇業／撤銷"
"38656816","千奇寵物會館","高雄市苓雅區福建街５３號","歇業／撤銷"
"38707688","犬貴族國際專業犬社","高雄市茄萣區光華街１２４號１樓","核准設立"
"38717406","晧晧寵物精品","高雄市前鎮區一心二路４２號","核准設立"
"38719880","三郎犬舍","高雄市鳳山區維新路１３９號１樓","核准設立"
"38723982","朵菈寵物美學沙龍","高雄市三民區明誠二路１４號１樓","核准設立"
"38728179","貓澡堂寵物用品店鳳中分店","高雄市鳳山區中山西路２４２之１號１樓","廢止"
"38780527","大利市商行","雲林縣北港鎮華勝里公園路19號","核准設立"
"38797689","碰碰狗寵物百貨量販店","雲林縣斗六市鎮南里民生南路67號","歇業／撤銷"
"38801327","世界愛犬專業美容工作室","臺中市南屯區惠中里大墩十街１８５號１樓","歇業／撤銷"
"38828070","人魚朵朵企業社","臺中市沙鹿區竹林里七賢路１巷２號","核准設立"
"38837654","夢幻寵物美學","臺中市大里區長榮里益民路二段２５之１號１樓","核准設立"
"38862533","神林寵物坊","臺中市大甲區臨江路１２０-２號１樓，２樓","核准設立"
"38866664","黑糖王子寵物精品店","臺中市西屯區何仁里西屯路二段１００之２７號１樓","核准設立"
"38898899","曉太陽寵物生活館","臺中市北屯區后庄里中清路二段９１６號１樓","核准設立"
"38984206","詮威藏獒犬舍","苗栗縣苑裡鎮西平里3鄰興華街20號","核准設立"
"38984402","人人犬舍","苗栗縣公館鄉大坑村3鄰87號","核准設立"
"38985090","貓窩小舖","苗栗縣頭份市興隆里興三街10巷2號","核准設立"
"38985916","六禾犬舍","苗栗縣銅鑼鄉盛隆村盛隆61之2號","歇業／撤銷"
"39651260","柯達美寵物美容生活舘","臺中市北屯區和平里軍功東街９２號１樓","核准設立"
"39652465","米娜寵物美容生活館","臺中市沙鹿區北勢里英才路６５號１樓","歇業／撤銷"
"39662230","九一三寵物用品店","臺中市西屯區西安里逢甲路２０６號１，２樓","核准設立"
"39677310","小甜甜寵物店","苗栗縣苗栗市福安里6鄰中華路528號","歇業／撤銷"
"39769177","維尼寵物美容館","彰化縣彰化市福安里曉陽路38號","歇業／撤銷"
"39783071","貴冠犬舍","南投縣草屯鎮敦和里博愛路908號一樓","核准設立"
"39783847","冠林犬舍","南投縣竹山鎮延和里集山路三段605號一樓","核准設立"
"39795040","花言狗語寵物館","臺中市潭子區福仁里中山路二段１６８號１樓","核准設立"
"39807475","貓躍寵物工作室","臺中市北區錦洲里國豐街１５８號１樓、２樓","核准設立"
"39828990","迪艾狗寵物造型沙龍","臺中市南區永和里五權南路４８３、４８５號１樓","核准設立"
"39830721","耐斯寵物生活館四德店","臺中市霧峰區北柳里四德路２８２之１號","核准設立"
"39835486","狗樂活寵物店","臺中市龍井區新東里臺灣大道五段１２９號１樓至２樓、１３１號１樓至２樓、１３３號１樓至２樓","核准設立"
"39840087","金寶貝工作坊","臺中市北屯區平福里安順東七街１０７之５號１樓","歇業／撤銷"
"39861961","愛猊寵物美容名店","雲林縣虎尾鎮新吉里林森路二段366號","核准設立"
"39888119","唯愛商行","苗栗縣苗栗市上苗里13鄰中正路109號1樓","歇業／撤銷"
"39952792","誼佳寵物生活館","新北市新莊區新樹路166號","歇業／撤銷"
"39954975","妞妞的窩寵物美容屋","新北市淡水區新興街121巷17號","核准設立"
"39984859","泰迪寵物造型學苑","新竹市東區光鎮里南大路768號","核准設立"
"39988362","珼比寵物美容沙龍","新竹市北區湳中里武陵路117號一樓","核准設立"
"39990487","寵愛寵物美學館","新北市三重區集賢路63之1號(1樓)","核准設立"
"40287402","永欣寵物美容坊","臺中市西屯區福林里福林路３１號１樓","核准設立"
"40546479","遇見寵物犬舍","臺中市大里區仁化里中興路一段４２８號１樓","核准設立"
"40588322","秀秀寵物店","臺中市北屯區東光里東山路一段１２３巷１８號","歇業／撤銷"
"40594324","熊麻吉寵物美容","臺中市太平區太平路７７５號１樓、３樓","停業"
"40607995","海斯肯諾工作室","臺中市沙鹿區三鹿里自強路１８５號５樓","核准設立"
"40634584","卡地亞犬坊","臺中市東區新庄里和平街２５９號１樓、地下室","核准設立"
"40645689","馬克牛屋犬舍","臺中市東勢區延平里東關路七段５２號１樓、３樓","核准設立"
"40661250","小確幸寵物沙龍","臺中市沙鹿區洛泉里中山路２０８號１樓、２樓","核准設立"
"40667206","宇翊寵物店","臺中市新社區協成里協中街３之２０號１樓","核准設立"
"40670151","御毛屋寵物世界","臺中市太平區新坪里樹孝路４８２號１樓、２樓","核准設立"
"40672279","好命狗名犬屋","臺中市南屯區同心里大墩三街１４２號１樓","核准設立"
"40704384","直亨犬舍","臺中市大里區瑞城里成功路４１７號１樓、２樓","核准設立"
"40708500","旺喵村寵物館","臺南市永康區五王里中華路370號1樓","核准設立"
"40713715","福來寵物犬舍","臺南市安定區海寮里海寮132之82號1樓","歇業／撤銷"
"40727963","酷豆格商行","臺南市安南區海東里海環街16號1樓","歇業／撤銷"
"40735936","安佐樂寵物館","臺南市東區東門里東門路1段155號1樓","核准設立"
"40762222","天生贏家犬莊","臺南市東區富強里裕農路446巷9號1樓","核准設立"
"40779167","明日之星犬坊","臺南市永康區西灣里大勇路225號1樓","核准設立"
"40814559","流川丰寵物生活館","臺南市東區富裕里東門路2段231號","核准設立"
"40830571","國堡寵物生活館","臺東縣卑南鄉太平村和平路一九九號","核准設立"
"40860413","鑫安犬舍","臺南市新營區延平里復興路67號","核准設立"
"40866134","皇家寵物生活館","臺南市永康區復國里復國一路139號","核准設立"
"40869097","宏昌寵物","臺南市佳里區六安里延平路448號","廢止"
"40877857","馬路小棧","臺南市白河區永安里中正路91巷1號","核准設立"
"40884415","恩愛貓舍","臺南市中西區赤嵌里民族路2段168號1樓","核准設立"
"40888475","杰鑫寵物沙龍","臺南市善化區坐駕里建國路31號1樓","核准設立"
"40896799","璞馨愛犬窩","臺南市佳里區子龍里子良廟40之24號1樓","核准設立"
"40902271","台灣哲柴莊","臺南市安平區建平里建平路698號1、5樓","停業"
"40922950","峻旺犬舍","嘉義縣民雄鄉金興村立德街149號","核准設立"
"40983647","新竹小郭寵物店","新竹縣湖口鄉鳳凰村鳳凰三街54號","核准設立"
"40986308","安安寵物沙龍","新竹縣竹北市文化里文采街1號1樓","核准設立"
"41007745","龍爺犬舍","花蓮縣玉里鎮三民里三軒31之15號","核准設立"
"41018715","汪東汪西寵物商行","桃園市中壢區普仁里中山東路二段71號","歇業／撤銷"
"41020536","瀚陞藏獒犬舍","桃園市楊梅區富豐里22鄰伯公岡197之5號1樓","停業"
"41025737","寶貝窩寵物生活館","桃園市蘆竹區錦興里中正路341號1樓","核准設立"
"41034264","美妮洛飛傑克犬舍","桃園市龍潭區中山里大昌路一段75巷81弄2之1號","核准設立"
"41057723","達美犬舍","新北市三重區三民街305號(1樓)","廢止"
"41059882","米古米古寵物生活館","新北市三重區仁義街347號","核准設立"
"41067953","朵莉寵物生活館","新北市中和區仁愛街54號","歇業／撤銷"
"41069869","摩可寵物生活館","新北市鶯歌區高職西街78號","核准設立"
"41070063","布逗熊寵物店","新北市新店區三民路32號","核准設立"
"41077235","捷捷犬舍","新北市新店區安祥路106巷248號","核准設立"
"41079677","哈狗幫潮寵美學館","新北市樹林區大成路12號1樓","歇業／撤銷"
"41081012","慶豐犬舍","新北市三重區後竹圍街277巷6號","歇業／撤銷"
"41086234","汪喵幸福客棧","新北市中和區南山路409號","歇業／撤銷"
"41087070","毛寶貝寵物坊","新北市板橋區仁化街137號","停業"
"41089062","奧斯汀寵物沙龍","新北市汐止區汐萬路1段2號","核准設立"
"41089730","丁丁喵寵物精品館","新北市五股區四維路102號(1樓)","核准設立"
"41089892","淺草橋精緻寵物工坊","新北市板橋區大觀路2段7巷34號(1樓)","歇業／撤銷"
"41094163","鐶銶工作犬社","新北市三峽區麻園8之2號","核准設立"
"41096850","擠哺企業社","新北市三重區福德北路32號(1樓)","核准設立"
"41096887","喜樂寵物生活館","新北市板橋區文化路2段497號","歇業／撤銷"
"41098323","苙田寵物精品生活舘","新北市板橋區南雅南路2段20號(1樓)","核准設立"
"41112401","吉米寵物部屋","新北市蘆洲區民族路116號","歇業／撤銷"
"41114718","優質寵物店","新北市新莊區中正路251巷16號","歇業／撤銷"
"41115012","幸福狗窩寵物生活館","新北市三峽區三樹路251號(1樓)","核准設立"
"41121936","遛狗趣寵物生活館","新北市板橋區中山路2段388之4號(1樓)","歇業／撤銷"
"41193662","奶油泡泡愛犬美容","宜蘭縣羅東鎮漢民里中山路四段81號一樓","核准設立"
"41254111","佳美寵物美容店","基隆市七堵區福二街75號1樓","核准設立"
"41294845","東京時尚寵物美容生活館","高雄市仁武區永仁街２００巷１２號１樓","核准設立"
"41298960","指標犬舍","高雄市大寮區瑞隆街１號","核准設立"
"41306053","荳蕊咪寵物美容生活館","高雄市苓雅區三多二路２６１號","核准設立"
"41311915","群麗國際名犬","高雄市岡山區仁壽路３６號１至２樓","核准設立"
"41314618","忠心梗梗寵物美容","高雄市鳳山區海洋一路６０巷２３號１樓","核准設立"
"41315790","彩虹寵物美學生活館","高雄市小港區永義街２１２巷１號１樓","停業"
"41332762","法鬥家族寵物生活館","高雄市茄萣區建興街９５號１樓","歇業／撤銷"
"41357165","全宏寵物休閒舘七堵分館","基隆市七堵區長安街245巷41號","廢止"
"41364525","威力犬舍","新北市新店區安康路3段525巷15號","歇業／撤銷"
"41364659","噹寶的家寵物店","新北市中和區員山路174巷7號","核准設立"
"41364671","拉拉熊寵物生活館","新北市板橋區大觀路3段142之1號","核准設立"
"41364757","寵愛牠工作室","新北市板橋區忠孝路48巷4弄11號","核准設立"
"41369633","優里商行","新北市板橋區莊敬路40號","歇業／撤銷"
"41373685","寵物時光館","新北市板橋區文化路1段117號","核准設立"
"41376711","毛老師寵物沙龍","新北市土城區延和路213號(1樓)","核准設立"
"41378008","朵琍寵物沙龍","新北市中和區仁愛街54號(1樓)","核准設立"
"41378470","我的妮寵物沙龍","新北市土城區區立仁街8號(1樓)","核准設立"
"41379007","神御犬舍","新北市板橋區和平路安樂巷3弄2之8號","歇業／撤銷"
"41382256","嘿美貓舍","新北市新店區永業路49巷4號","核准設立"
"41385232","魔荳狗時尚沙龍館","新北市土城區廣興街27號(1樓)","歇業／撤銷"
"41386669","愛保寵物坊","新北市板橋區縣民大道2段200巷35號(1樓)","核准設立"
"41388316","哈睨寵物澡堂","新北市蘆洲區永安南路2段346號(1樓)","核准設立"
"41388532","瑪利寵物美容館","新北市板橋區新海路413號","核准設立"
"41388907","長鴻寵物館","新北市中和區景平路396號(1樓)","核准設立"
"41391369","曼殊寵物美容用品店","新北市淡水區新春街27號","核准設立"
"41394725","推薦的寵物店","新北市板橋區龍泉街108巷48號","核准設立"
"41397103","愛寶寵物沙龍","新北市板橋區中正路348號(1樓)","核准設立"
"41403822","百合寵物生活館","新北市新莊區裕民街72巷15號(1樓)","核准設立"
"41411772","優有狗寵物精品","新北市淡水區民權路173巷9號(1樓)","核准設立"
"41460132","妞乃糖時尚寵物美容","花蓮縣玉里鎮中城里中山路1段32號1樓","核准設立"
"41496547","宇滙寵物生活館","新北市蘆洲區永安南路3段86號","核准設立"
"41499039","金典寵物生活館","新北市三重區集賢路26號","歇業／撤銷"
"42004464","晨曦寵物生活館","宜蘭縣宜蘭市中山里西後街47之1號一樓","歇業／撤銷"
"42098201","瑪莉寵物沙龍","新北市三重區五華街21巷31號","歇業／撤銷"
"42157313","江戶柴莊","基隆市中正區北寧路396巷26，28號1樓","核准設立"
"42160302","合意犬猫園","基隆市仁愛區自來街1號1樓","核准設立"
"42170456","布居寵物生活別館","桃園市桃園區莊敬里同安街576號1樓","核准設立"
"42173123","晉虹犬舍","桃園市龍潭區中興里中興路392巷64弄3號","核准設立"
"42195105","巧樂屋寵物美容","新北市中和區景平路路120號","核准設立"
"42195267","小呆呆寵物店","新北市八里區華峰一街38號","核准設立"
"42196505","可麗寵物","新北市板橋區雙十路3段10巷1弄38號","歇業／撤銷"
"42197595","佳穎寵物生活館","新北市板橋區滿平街84巷130弄24號(1樓)","核准設立"
"42197758","夢想家寵物工坊","新北市中和區興南路2段22之1號","廢止"
"42199046","惡霸寵物沙龍","新北市永和區保順路15號1樓","核准設立"
"42199329","麗興犬坊","新北市林口區麗園一街6巷7號1樓之3","核准設立"
"42212152","轉角二十八愛犬館","新北市板橋區金門街372巷28號","歇業／撤銷"
"42242120","有你真好寶貝寵物館","新北市中和區中山路3段81號","核准設立"
"42245013","狗腳印寵物生活館","新北市中和區信義街97號(1樓)","核准設立"
"42248855","彩虹逗點寵物","新北市板橋區龍泉街90巷16號","核准設立"
"42250731","傑森寵物生活館","新北市永和區永貞路146號(1樓)","歇業／撤銷"
"42251210","狗爸的狗窩寵物會館","新北市淡水區中山北路一段210號(1樓)","核准設立"
"42287511","宬銘屋寵物生活館","臺北市文山區景隆街48號1樓","核准設立"
"42287821","愛寵成癡寵物美容","新北市林口區中正路315號(1樓)","廢止"
"42287821","愛寵成癡寵物美容","臺北市信義區基隆路2段131之8號1樓","遷他縣市"
"45201755","媚力一身愛犬屋","臺中市太平區坪林里中山路2段155號1樓","歇業／撤銷"
"45235191","芭比寵物美容精品店","臺中市西屯區何安里青海路一段９３之１號１樓","歇業／撤銷"
"45238845","耐斯寵物生活館","臺中市霧峰區四德里丁台路６２－１號","核准設立"
"45250116","二林犬舍","彰化縣二林鎮南光里南安路４５４號１樓","歇業／撤銷"
"45252374","麻吉愛犬寵物坊","彰化縣員林市南東里山腳路４段３７巷１７號","歇業／撤銷"
"45297549","戀犬物語館","臺中市南屯區溝墘里文心路一段５０６號１樓","歇業／撤銷"
"45298266","原始叢林寵物館","臺中市南屯區田心里五權西路二段３８０號１樓","歇業／撤銷"
"45324291","幼幼寵物專賣店","臺中市北屯區三光里東山路一段３８之２號１樓","停業"
"45360916","士豐堂鳥世界行","臺中市龍井區台中港路２１號","核准設立"
"45370718","快樂馬犬舍","臺中市西屯區港尾里清武巷３１－２號１樓","核准設立"
"45396858","茵茵愛犬美容","彰化縣員林市永興街226號1樓","核准設立"
"45402633","真愛寵物樂園","彰化縣員林市三和里浮圳路２段１６７號１樓","歇業／撤銷"
"45405863","優遊寵物生活館","臺中市太平區新光里樹德路９１號﹝限一樓﹞","核准設立"
"45411680","高飛狗寵物生活館","臺中市南區福平里復興路3段15號1樓","歇業／撤銷"
"45443178","波利犬屋","臺中市太平區長億里長億東五街６２號１樓","停業"
"45451388","陽光寵物店","臺中市北區梅川里漢口路四段９９號１樓","歇業／撤銷"
"45458988","賀豐犬舍","彰化縣彰化市民權里華山路１３３號１樓","歇業／撤銷"
"45467993","狗吧寵物生活館","臺中市西區忠誠里太原路一段１２號１樓","歇業／撤銷"
"45484830","時尚達人寵物造型生活館","臺中市西屯區福雅里福雅路１２８巷９號１樓","歇業／撤銷"
"45487956","水正寵物店","彰化縣溪湖鎮湖東里東興路６巷１號１樓","歇業／撤銷"
"45501296","長興動植物生活館","臺中市西屯區潮洋里市政北二路４０３號１樓","歇業／撤銷"
"45518304","泰全犬舍","彰化縣彰化市國聖里中山路３段５１８巷８之６號","歇業／撤銷"
"45518331","樂活之屋寵物生活館","臺中市北屯區平德里崇德路二段４９號１樓","歇業／撤銷"
"45543492","京橙水族寵物世界","苗栗縣苑裡鎮苑南里３鄰信義路８５號１樓","遷他縣市"
"45543492","京橙水族寵物世界","臺中市大甲區平安里文昌街67號","核准設立"
"45543535","狗博士寵物精品美容","苗栗縣竹南鎮營盤里3鄰延平路168-6號1樓","核准設立"
"45573621","騰潔寵物精品店","臺中市南屯區同心里大墩六街２７３號１樓","歇業／撤銷"
"45590071","愛樂寵物店","臺中市南屯區豐樂里向心南路７３０號１樓","核准設立"
"45593979","第一堡邊境牧羊犬店","臺中市南屯區豐樂里永春東三路３８１巷１７號","歇業／撤銷"
"45607397","維諾斯寵物生活館","彰化縣鹿港鎮菜園里三民路２５５號１樓","核准設立"
"45618079","馬雅鸚鵡館","臺中市西區利民里四維街２４之５號１樓","核准設立"
"45624380","寶貝狗寵物店","南投縣南投市南投里中山街１５１號","核准設立"
"45635274","吉美寵物精品社","臺中市西屯區何仁里洛陽路１１１巷１２號１樓","核准設立"
"45639659","樂兒時尚寵物館","臺中市豐原區下街里三豐路１０８號１樓","核准設立"
"45643909","狀元狗愛犬美容坊","臺中市西屯區福雅里福雅路１２８巷９號１樓","歇業／撤銷"
"45678667","可麗愛犬美容屋崇德店","臺中市北區頂厝里崇德路一段５１６號１樓","歇業／撤銷"
"45680039","啊喜犬之屋","彰化縣埤頭鄉崙子村彰水路３段６３５號","核准設立"
"45681396","英達寵物工坊","臺中市東區東門里天乙街９４巷１１號１‧２樓","核准設立"
"45687384","藝芳茶業行","南投縣竹山鎮山崇里南雲路6之72號","核准設立"
"45696969","義之初犬舍","彰化縣彰化市平和里中華西路５２６號１樓","核准設立"
"45700393","寶貝狗寵物美容坊","臺中市南區福平里美村路二段１７３號１樓","核准設立"
"45715277","佑達犬舍","彰化縣田中鎮大崙里興酪路３段２９號","核准設立"
"45720243","貓狗大站寶貝店","苗栗縣竹南鎮竹南里民權街63號","核准設立"
"45727386","犬太郎寵物工坊","臺中市北屯區平心里安順東八街2號1樓","停業"
"45736879","艾莉絲寵物美容舘","臺中市南屯區南屯里黎明東街８８號","歇業／撤銷"
"45743267","寶貝樂犬舍","彰化縣和美鎮山犁里鹿和路６段５２號１樓","廢止"
"45747904","好康犬舍","彰化縣秀水鄉馬興村彰馬街９９號","核准設立"
"45752820","采軒寵物坊","臺中市大肚區瑞井里遊園路一段３巷２弄３２號１樓","核准設立"
"45753644","娜娜寵物坊","臺中市南屯區向心里永春東路６２８號１樓、２樓","歇業／撤銷"
"45758198","熱帶雨林館","彰化縣員林市惠來里惠明街２１１巷８弄１號１樓","廢止"
"45780179","佳佳愛犬屋","彰化縣田尾鄉饒平村中山路１段３５０之２號１樓","核准設立"
"45780972","祥意犬舍","彰化縣彰化市復興里實踐路１６３巷６之７號１樓","歇業／撤銷"
"45782296","犬世界寵物坊","臺中市南屯區大誠里五權西路二段１６５號１樓","歇業／撤銷"
"45803617","全盛犬舍","彰化縣線西鄉塭仔村沿海路1段148號","歇業／撤銷"
"45804329","吉美寵物店","彰化縣員林市東和里林森路6號1樓","歇業／撤銷"
"45805185","西東莊犬舍","彰化縣員林市大明里員集路１段３９２號","核准設立"
"45805381","甜甜寵物店","彰化縣鹿港鎮東崎里彰鹿路5段2巷99之3號","歇業／撤銷"
"45805559","佰旺犬舍","彰化縣員林市三和里成功東路191巷43號","歇業／撤銷"
"45806261","興杰鳥園","彰化縣埔心鄉經口村中山路119號","核准設立"
"45811715","佳犬寵物坊","彰化縣和美鎮四張里德美路５９４巷５０號","歇業／撤銷"
"45811969","小綠芽寵物坊","彰化縣彰化市寶里寶路１６６巷６號","核准設立"
"45820355","龍星愛犬屋","彰化縣二林鎮西庄里西庄巷３２１號","停業"
"45824747","上格寵物美容店","臺中市南屯區春社里永春南路３５號１樓","核准設立"
"45828309","狗媽媽寵物美容工坊","苗栗縣造橋鄉大西村13鄰龍門街58號","核准設立"
"45832177","永安博美犬店","臺中市西屯區永安里西屯路3段148之14號1樓","核准設立"
"45833062","妮可寵物生活館","臺中市南區福平里復興路三段１５號１樓、２樓","核准設立"
"45840134","寶中寶百貨竉物生活館","臺中市北屯區三光里北屯路281號","核准設立"
"45842301","神犬寵物美容店","臺中市西區公平里公益路246號1,2樓","核准設立"
"45842317","乖狗狗寵物坊","臺中市南屯區永定里文昌街228巷58號1,3樓","核准設立"
"45849959","金犬寵物用品社","臺中市南屯區大同里大墩路２７０號１樓","核准設立"
"45850300","田中家犬坊","臺中市南屯區春社里忠勇路52-7號","核准設立"
"45856043","花羡狗地方寵物店","臺中市北區建成里東光路310號1樓","核准設立"
"45856894","湯米寵物店","臺中市南屯區南屯里南美街１６號","歇業／撤銷"
"45858128","狗來富寵物館","臺中市西屯區西平里逢甲路107號","歇業／撤銷"
"45858437","安徒生寵物童話世界館","臺中市南屯區向心里南屯路二段231號1樓","歇業／撤銷"
"45860243","蔻力寵物時尚館","臺中市北屯區平德里天津路三段175號","歇業／撤銷"
"45862946","講狗語寵物沙龍店","臺中市北區明新里大雅路277號1樓","歇業／撤銷"
"45863945","狗民檔寵物店","臺中市北區崇德里漢口路五段32巷8號1,2樓","核准設立"
"45866181","狗來美時尚寵物生活館","臺中市南區永興里工學路13之6號","歇業／撤銷"
"45872233","駿陞寵物沙龍店","臺中市西區忠明里明義街5號","核准設立"
"45873296","亮亮寵物精品美容名店","臺中市潭子區中山路二段136號1樓","歇業／撤銷"
"45873303","真妮寵物概念館","臺中市豐原區陽明里樂天街60號1樓","歇業／撤銷"
"47369857","英樂芙寵物工坊","彰化縣鹿港鎮順興里親民路158號","核准設立"
"47373085","芭比名犬屋","彰化縣彰化市西安里曉陽路218號1樓","核准設立"
"47388616","來旺犬舍","雲林縣元長鄉長南村中山路9巷40號1樓","歇業／撤銷"
"47389235","犬聯世界名犬繁育場","雲林縣土庫鎮順天里中華路47號1樓","核准設立"
"47435097","貴族寵物美學館","苗栗縣頭份市田寮里自強路二段512號","歇業／撤銷"
"47439312","汪寶貝寵物美容工坊","苗栗縣竹南鎮竹興里竹圍街200號","核准設立"
"47470278","啃貓咪寵物店","臺中市南屯區大誠里大墩路８２號１樓、２樓","核准設立"
"47494243","窩窩寵物美學","臺中市大里區瑞城里成功路１５０號１樓","歇業／撤銷"
"47496869","龍虎犬莊","臺中市烏日區溪壩里溪福路１０１巷１６１弄２８號１樓、４樓、５樓","核准設立"
"47513993","鍅國牛犬舍","臺中市大肚區社腳里沙田路一段７７４巷２１之３弄５號３樓","核准設立"
"47523937","狗狗寵物精品","南投縣草屯鎮山腳里虎山路87之1號","核准設立"
"47542765","三層巷商行","彰化縣彰化市南興里中山路1段119巷9弄13號7樓","歇業／撤銷"
"47546220","耀南犬舍","彰化縣秀水鄉馬興村雅興街118巷176號","核准設立"
"47547157","大川犬舍","彰化縣大村鄉大崙村大崙路13號","核准設立"
"47602735","駭客犬舍","苗栗縣造橋鄉平興村2鄰新庄24號1樓","歇業／撤銷"
"47604754","亞興名犬繁殖場","苗栗縣造橋鄉豐湖村4鄰萬富街26號","核准設立"
"47631443","繽狗寵物生活館","高雄市三民區大豐二路４０３號１樓","核准設立"
"47654037","妮可寵物美容","高雄市苓雅區福建街２５８號１樓","核准設立"
"47658364","太子柴犬舖","高雄市茄萣區建興街７５號１樓","核准設立"
"47663660","狗來樂寵物美容","高雄市仁武區八德中街１５８號１樓","核准設立"
"47664540","小小貓舍寵物店","高雄市鳳山區府前路２４號１樓","核准設立"
"47665962","堂堂寵物精品","高雄市三民區建工路７９６號１、2樓","歇業／撤銷"
"47686474","武忠柴犬莊","高雄市鳳山區鳳頂路４６９巷１９號１樓","核准設立"
"47798689","狗王之家寵物美容生活館","臺南市永康區崑山里國光五街41號1、2樓","核准設立"
"47809855","燕翬企業社","臺南市永康區安康里中華路649之1號1樓","核准設立"
"47813464","鬥牛小子犬舍","臺南市永康區大橋里中華路904號1樓","核准設立"
